Unnamed: 0	document_name	url	date	format	type_doc	unique_id
365	week 07 - 2021 - Collegebrief (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/9766472/2#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_9766472
366	Collegebrief week 25 - 2022 (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/11619087/1#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_11619087
367	Collegebrief week 07 - 2023 (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/12430603/2#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_12430603
368	05D.03 - Ruimtelijke onderbouwing incl bijlagen 1.1 858882	https://capelleaandenijssel.notubiz.nl/document/12583371/1#search=%22klimaatadaptatie%22	17-04-2023	document	Agendapunt	capelleaandenijssel_12583371
369	05.03 - Ruimtelijke onderbouwing incl bijlagen	https://capelleaandenijssel.notubiz.nl/document/11922204/1#search=%22klimaatadaptatie%22	18-10-2022	document	Agendapunt	capelleaandenijssel_11922204
370	06.03 - Ruimtelijke onderbouwing incl bijlagen	https://capelleaandenijssel.notubiz.nl/document/12011913/1#search=%22klimaatadaptatie%22	14-11-2022	document	Agendapunt	capelleaandenijssel_12011913
371	05.03 - Ruimtelijke onderbouwing incl bijlagen 1.1 858882	https://capelleaandenijssel.notubiz.nl/document/12524552/1#search=%22klimaatadaptatie%22	28-03-2023	document	Agendapunt	capelleaandenijssel_12524552
372	09.05 - Ruimtelijke onderbouwing incl bijlagen	https://capelleaandenijssel.notubiz.nl/document/10897207/1#search=%22klimaatadaptatie%22	13-12-2021	document	Agendapunt	capelleaandenijssel_10897207
373	04.05 - Ruimtelijke onderbouwing incl bijlagen	https://capelleaandenijssel.notubiz.nl/document/10816793/1#search=%22klimaatadaptatie%22	06-12-2021	document	Agendapunt	capelleaandenijssel_10816793
374	02.05 - Ruimtelijke onderbouwing incl bijlagen	https://capelleaandenijssel.notubiz.nl/document/10816828/3#search=%22klimaatadaptatie%22	30-11-2021	document	Agendapunt	capelleaandenijssel_10816828
375	10.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7136030/1#search=%22klimaatadaptatie%22	17-12-2018	document	Agendapunt	capelleaandenijssel_7136030
376	08.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7074325/1#search=%22klimaatadaptatie%22	03-12-2018	document	Agendapunt	capelleaandenijssel_7074325
377	05.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7074305/1#search=%22klimaatadaptatie%22	03-12-2018	document	Agendapunt	capelleaandenijssel_7074305
378	07.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7074385/1#search=%22klimaatadaptatie%22	04-12-2018	document	Agendapunt	capelleaandenijssel_7074385
379	05.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7074279/1#search=%22klimaatadaptatie%22	03-12-2018	document	Agendapunt	capelleaandenijssel_7074279
380	08.03 - Najaarsnota 2018	https://capelleaandenijssel.notubiz.nl/document/7074291/1#search=%22klimaatadaptatie%22	03-12-2018	document	Agendapunt	capelleaandenijssel_7074291
381	week 27 (deel 2) - 2021 - Collegebrief (inclusief bijlagen)	https://capelleaandenijssel.notubiz.nl/document/10405969/2#search=%22klimaatadaptatie%22	18-09-2024	document		capelleaandenijssel_10405969
382	CieSOB 2017-10-24	https://capelleaandenijssel.notubiz.nl/document/5759584/1#search=%22klimaatadaptatie%22	24-10-2017	document	Evenement	capelleaandenijssel_5759584
383	Raadsvergadering 2017-05-29	https://capelleaandenijssel.notubiz.nl/document/5342736/2#search=%22klimaatadaptatie%22	29-05-2017	document	Evenement	capelleaandenijssel_5342736
384	Raadsvergadering 2016-11-07	https://capelleaandenijssel.notubiz.nl/document/4322038/1#search=%22klimaatadaptatie%22	07-11-2016	document	Evenement	capelleaandenijssel_4322038
