Unnamed: 0	document_name	url	date	format	type_doc	unique_id
107	Strategische positionering Nissewaard en kernboodschap SA MRDH 2018-2022	https://nissewaard.notubiz.nl/document/7166150/2#search=%22klimaatadaptatie%22	14-12-2018	document	Agendapunt	nissewaard_7166150
108	Raadsvoorstel programma Duurzaamheid 2020	https://nissewaard.notubiz.nl/document/8406165/1#search=%22klimaatadaptatie%22	30-01-2020	document	Agendapunt	nissewaard_8406165
109	26.Memo bewustwordingscampagne en samenwerkingsaanpak	https://nissewaard.notubiz.nl/document/9650349/1#search=%22klimaatadaptatie%22	27-01-2021	document	Agendapunt	nissewaard_9650349
110	44.Memo Uitvoering enquete uitvoeringskosten Klimaatakkoord; Consultatie Wet Collectieve Warmtevoorziening - VNG - IPO - UvW	https://nissewaard.notubiz.nl/document/9149103/1#search=%22klimaatadaptatie%22	23-09-2020	document	Agendapunt	nissewaard_9149103
111	41.Memo Programmaplan Duurzaamheid 2023-2024 en de effectenmetingsrapportage 2022.	https://nissewaard.notubiz.nl/document/12612939/1#search=%22klimaatadaptatie%22	12-04-2023	document	Agendapunt	nissewaard_12612939
112	Gemeentelijk RioleringsPlan 2017 - 2021	https://nissewaard.notubiz.nl/document/4494706/3#search=%22klimaatadaptatie%22	08-11-2016	document	Agendapunt	nissewaard_4494706
113	07 Vogelbescherming Nederland; Input voor een groen collegeakkoord, brief	https://nissewaard.notubiz.nl/document/6476283/1#search=%22klimaatadaptatie%22	23-05-2018	document	Agendapunt	nissewaard_6476283
114	Beantwoording GroenLinks; Vragen tabakszaken	https://nissewaard.notubiz.nl/document/13627785/1#search=%22klimaatadaptatie%22	21-11-2023	document	Schriftelijke vragen	nissewaard_13627785
115	63.Raadsinformatiebrief portefeuillewijziging Agrarische Zaken; bijlage	https://nissewaard.notubiz.nl/document/13102296/1#search=%22klimaatadaptatie%22	13-09-2023	document	Agendapunt	nissewaard_13102296
116	16.Beantwoording GroenLinks; Vragen tabakszaken	https://nissewaard.notubiz.nl/document/13733890/1#search=%22klimaatadaptatie%22	31-01-2024	document	Agendapunt	nissewaard_13733890
117	Gemeentelijk RioleringsPlan 2017 - 2021	https://nissewaard.notubiz.nl/document/4269244/1#search=%22klimaatadaptatie%22	20-10-2016	document	Agendapunt	nissewaard_4269244
118	20150702 bijlage 3 Regionale Duurzaamheidsagenda 2015-2016 dd 5 juni 2015 v - kopie	https://nissewaard.notubiz.nl/document/2440067/1#search=%22klimaatadaptatie%22	1900	document	Agendapunt	nissewaard_2440067
