Unnamed: 0	document_name	url	date	format	type_doc	unique_id
103	20220126RVSb21 01916%20Verstedelijkingsstrategie%20MRA%20BIJLAGE%20nota%20van%20beantwoording	https://laren.notubiz.nl/document/11038673/1#search=%22klimaatadaptatie%22	19-01-2022	document	Agendapunt	laren_11038673
104	20180627Rvs37 Gemeentelijk rioleringsplan-aanpak wateroverlast BIJLAGE memo	https://laren.notubiz.nl/document/6593639/1#search=%22klimaatadaptatie%22	19-06-2018	document	Agendapunt	laren_6593639
105	20180627Rvs37 Gemeentelijk rioleringsplan-aanpak wateroverlast	https://laren.notubiz.nl/document/6593640/1#search=%22klimaatadaptatie%22	19-06-2018	document	Agendapunt	laren_6593640
106	B23 00234 BIJLAGE 1 - groenbeleidsplan	https://laren.notubiz.nl/document/12932725/1#search=%22klimaatadaptatie%22	28-06-2023	document	Agendapunt	laren_12932725
107	20230329RVSb23 00234 Groenbeleidsplan Laren BIJLAGE groenbeleidsplan versie 2	https://laren.notubiz.nl/document/12533847/1#search=%22klimaatadaptatie%22	21-03-2023	document	Agendapunt	laren_12533847
108	20180627Rvs37%20Gemeentelijk%20rioleringsplan-aanpak%20wateroverlast%20BIJLAGE%20memo	https://laren.notubiz.nl/document/6628491/1#search=%22klimaatadaptatie%22	27-06-2018	document	Agendapunt	laren_6628491
109	20180627Rvs37%20Gemeentelijk%20rioleringsplan-aanpak%20wateroverlast	https://laren.notubiz.nl/document/6628494/1#search=%22klimaatadaptatie%22	27-06-2018	document	Agendapunt	laren_6628494
110	20210630Rvs40 Regionale Energie Strategie Noord-Holland Zuid 1 0 (RES 1 0) BIJLAGE katern innovatie	https://laren.notubiz.nl/document/10309302/1#search=%22klimaatadaptatie%22	22-06-2021	document	Agendapunt	laren_10309302
111	20221211CVSb22 01194 Groenbeleidsplan BIJLAGE concept groenplan	https://laren.notubiz.nl/document/11926991/1#search=%22klimaatadaptatie%22	11-10-2022	document	Agendapunt	laren_11926991
112	Termijnagenda 2023 MRA	https://laren.notubiz.nl/document/12338002/1#search=%22klimaatadaptatie%22	19-01-2023	document	Agendapunt	laren_12338002
113	20230125RVSb23 00053 Zienswijze bij termijnagenda MRA 2023 BIJLAGE termijnagenda	https://laren.notubiz.nl/document/12338008/1#search=%22klimaatadaptatie%22	19-01-2023	document	Agendapunt	laren_12338008
114	20200527Rvs18 Concept-Regionale Energie Strategie NHZ BIJLAGE concept RES	https://laren.notubiz.nl/document/8786213/1#search=%22klimaatadaptatie%22	26-05-2020	document	Agendapunt	laren_8786213
115	20200527Rvs18 Concept-Regionale Energie Strategie NHZ BIJLAGE concept RES	https://laren.notubiz.nl/document/8786795/1#search=%22klimaatadaptatie%22	27-05-2020	document	Agendapunt	laren_8786795
116	D 03 1 BIJLAGE - MRA-agenda 2025-2028	https://laren.notubiz.nl/document/14088340/1#search=%22klimaatadaptatie%22	24-04-2024	document	Agendapunt	laren_14088340
117	BIJLAGE 2 - 80%-versie MRA Agenda	https://laren.notubiz.nl/document/14212452/1#search=%22klimaatadaptatie%22	29-05-2024	document	Agendapunt	laren_14212452
118	20201216Rvs67 Derde tussenstand koersdocument regio Gooi en Vechtstreek BIJLAGE koersdocument	https://laren.notubiz.nl/document/9568634/1#search=%22klimaatadaptatie%22	16-12-2020	document	Agendapunt	laren_9568634
119	BIJLAGE 2 - 80%-versie MRA Agenda	https://laren.notubiz.nl/document/14179198/1#search=%22klimaatadaptatie%22	22-05-2024	document	Agendapunt	laren_14179198
120	B23 00821 BIJLAGE 1 - woonvisie Blaricum-Laren 2023-2027	https://laren.notubiz.nl/document/12932744/1#search=%22klimaatadaptatie%22	28-06-2023	document	Agendapunt	laren_12932744
121	B23 00821 BIJLAGE 1 - woonvisie Blaricum-Laren 2023-2027	https://laren.notubiz.nl/document/12874397/1#search=%22klimaatadaptatie%22	14-06-2023	document	Agendapunt	laren_12874397
122	C	https://laren.notubiz.nl/document/13651865/1#search=%22klimaatadaptatie%22	20-12-2023	document	Agendapunt	laren_13651865
123	20210428Rvs20 Zienswijze t a v voorstel transitiecommissie MRA BIJLAGE voorstel transitiecommissie MRA	https://laren.notubiz.nl/document/10074462/1#search=%22klimaatadaptatie%22	28-04-2021	document	Agendapunt	laren_10074462
124	20210428Rvs20 Zienswijze t a v voorstel transitiecommissie MRA BIJLAGE voorstel transitiecommissie MRA	https://laren.notubiz.nl/document/10055297/1#search=%22klimaatadaptatie%22	22-04-2021	document	Agendapunt	laren_10055297
125	20221011 R&I transcript	https://laren.notubiz.nl/document/12305316/1#search=%22klimaatadaptatie%22	11-01-2023	document	Agendapunt	laren_12305316
126	Transcript commissie Ruimte & Infrastructuur 11 oktober 2022	https://laren.notubiz.nl/document/11959079/2#search=%22klimaatadaptatie%22	11-10-2022	document	Agendapunt	laren_11959079
127	BIJLAGE - Wegenbeheerplan Laren	https://laren.notubiz.nl/document/14514480/1#search=%22klimaatadaptatie%22	11-09-2024	document	Agendapunt	laren_14514480
128	20220126RVSb22 00018 Bestemmingsplan en Beeldkwaliteitsplan voormalige Rabobank BIJLAGE toelichting	https://laren.notubiz.nl/document/11077768/1#search=%22klimaatadaptatie%22	26-01-2022	document	Agendapunt	laren_11077768
129	20211027Rvs62 Revitaliseringsplan Centrum Laren BIJLAGE revitaliseringsplan	https://laren.notubiz.nl/document/10656308/1#search=%22klimaatadaptatie%22	12-10-2021	document	Agendapunt	laren_10656308
130	20220126RVSb22 00018%20Bestemmingsplan%20en%20Beeldkwaliteitsplan%20voormalige%20Rabobank%20BIJLAGE%20toelichting	https://laren.notubiz.nl/document/11038746/1#search=%22klimaatadaptatie%22	19-01-2022	document	Agendapunt	laren_11038746
131	20221130RVSb22 01230 Startnotitie regionale samenwerkingsagenda 2023 - 2026 regio G&V BIJLAGE startnotitie	https://laren.notubiz.nl/document/12100421/1#search=%22klimaatadaptatie%22	24-11-2022	document	Agendapunt	laren_12100421
132	20221130RVSb22 01230 Startnotitie regionale samenwerkingsagenda 2023 - 2026 regio G&V BIJLAGE startnotitie	https://laren.notubiz.nl/document/12122057/1#search=%22klimaatadaptatie%22	30-11-2022	document	Agendapunt	laren_12122057
133	A 04 1 BIJLAGE - jaarverslag 2022	https://laren.notubiz.nl/document/12932643/1#search=%22klimaatadaptatie%22	28-06-2023	document	Agendapunt	laren_12932643
134	20220217RVSb21 02065 Contourendocument Omgevingsvisie Laren BIJLAGE contourendoc	https://laren.notubiz.nl/document/11158491/1#search=%22klimaatadaptatie%22	08-02-2022	document	Agendapunt	laren_11158491
135	20220217RVSb21 02065 Contourendocument Omgevingsvisie Laren BIJLAGE contourendoc AANGEPAST	https://laren.notubiz.nl/document/11211855/1#search=%22klimaatadaptatie%22	17-02-2022	document	Agendapunt	laren_11211855
