Unnamed: 0	document_name	url	date	format	type_doc	unique_id
448	1743638 Regionaal Waterprogramma Nota beantwoording zienswijzen versie 02122021	https://noord-holland.notubiz.nl/document/10995018/1#search=%22klimaatadaptatie%22	10-01-2022	document	Agendapunt	noord-holland_10995018
449	1743638 Regionaal Waterprogramma Nota beantwoording zienswijzen versie 02122021	https://noord-holland.notubiz.nl/document/11089986/1#search=%22klimaatadaptatie%22	31-01-2022	document	Agendapunt	noord-holland_11089986
450	Agendabundel	https://noord-holland.notubiz.nl/document/7722029/1#search=%22klimaatadaptatie%22	17-06-2019	document	Agendapunt	noord-holland_7722029
451	MRA Werkplan en Begroting 2018	https://noord-holland.notubiz.nl/document/5658138/1#search=%22klimaatadaptatie%22	11-09-2017	document	Agendapunt	noord-holland_5658138
452	MRA Werkplan en Begroting 2018	https://noord-holland.notubiz.nl/document/5736818/1#search=%22klimaatadaptatie%22	02-10-2017	document	Agendapunt	noord-holland_5736818
453	Woonagenda 20200331 definitief	https://noord-holland.notubiz.nl/document/8648712/1#search=%22klimaatadaptatie%22	16-04-2020	document	Agendapunt	noord-holland_8648712
454	Bijlage Toekomstperspectief	https://noord-holland.notubiz.nl/document/10475439/1#search=%22klimaatadaptatie%22	30-08-2021	document	Agendapunt	noord-holland_10475439
455	Bijlage 1 Bestedingsplan OV-Fonds versie GS 7 juli def	https://noord-holland.notubiz.nl/document/9075332/1#search=%22klimaatadaptatie%22	24-08-2020	document	Agendapunt	noord-holland_9075332
456	Bijlage 2 Bestedingsplan OV-Fonds def	https://noord-holland.notubiz.nl/document/10714202/1#search=%22klimaatadaptatie%22	28-10-2021	document	Agendapunt	noord-holland_10714202
457	Natuurbeheerplan%202023	https://noord-holland.notubiz.nl/document/11964948/1#search=%22klimaatadaptatie%22	24-10-2022	document	Agendapunt	noord-holland_11964948
458	Bijlage 2 Bestedingsplan OV-Fonds def	https://noord-holland.notubiz.nl/document/10694102/1#search=%22klimaatadaptatie%22	25-10-2021	document	Agendapunt	noord-holland_10694102
459	Bijlage 1 Natuurbeheerplan 2023	https://noord-holland.notubiz.nl/document/12079220/1#search=%22klimaatadaptatie%22	21-11-2022	document	Agendapunt	noord-holland_12079220
460	Begroting 2023 - voor PS	https://noord-holland.notubiz.nl/document/11986165/1#search=%22klimaatadaptatie%22	31-10-2022	document	Agendapunt	noord-holland_11986165
461	Begroting 2023 - voor PS	https://noord-holland.notubiz.nl/document/11986114/1#search=%22klimaatadaptatie%22	31-10-2022	document	Agendapunt	noord-holland_11986114
462	Begroting%202023%20-%20voor%20PS (1)	https://noord-holland.notubiz.nl/document/11966810/1#search=%22klimaatadaptatie%22	24-10-2022	document	Agendapunt	noord-holland_11966810
463	Begroting%202023%20-%20voor%20PS	https://noord-holland.notubiz.nl/document/11964904/1#search=%22klimaatadaptatie%22	24-10-2022	document	Agendapunt	noord-holland_11964904
464	Begroting 2023 - voor PS	https://noord-holland.notubiz.nl/document/12048922/1#search=%22klimaatadaptatie%22	14-11-2022	document	Agendapunt	noord-holland_12048922
465	Brief aan PS over integraal gebiedsprogramma Laag Holland	https://noord-holland.notubiz.nl/document/11875679/1#search=%22klimaatadaptatie%22	26-09-2022	document	Agendapunt	noord-holland_11875679
466	Bijlage 1 verslag Dag van de Ruimtelijke Kwaliteit Isabel van Lent (1)	https://noord-holland.notubiz.nl/document/10995385/1#search=%22klimaatadaptatie%22	10-01-2022	document	Agendapunt	noord-holland_10995385
467	2021 Voordracht 01-2021 Voedselvisie 2020-2030	https://noord-holland.notubiz.nl/document/9698890/1#search=%22klimaatadaptatie%22	01-02-2021	document	Agendapunt	noord-holland_9698890
468	191020 Ontwerp Ambitiedocument TW	https://noord-holland.notubiz.nl/document/8215082/1#search=%22klimaatadaptatie%22	25-11-2019	document	Agendapunt	noord-holland_8215082
469	191120 zorgen n a v ambitiedocument t b v leden PS	https://noord-holland.notubiz.nl/document/8215096/1#search=%22klimaatadaptatie%22	25-11-2019	document	Agendapunt	noord-holland_8215096
470	Brief aan PS over Ambitie Programma Ruimtelijke Kwaliteit Kustzone Hoorn-Amsterdam (APRK)	https://noord-holland.notubiz.nl/document/9641071/1#search=%22klimaatadaptatie%22	18-01-2021	document	Agendapunt	noord-holland_9641071
471	1515058 1515059 voedselvisie-GS-nota-voordracht PS	https://noord-holland.notubiz.nl/document/9614487/1#search=%22klimaatadaptatie%22	11-01-2021	document	Agendapunt	noord-holland_9614487
472	Statenvoordracht-Visie-Recreatie-en-Toerisme-Noord-Holland	https://noord-holland.notubiz.nl/document/10231178/1#search=%22klimaatadaptatie%22	07-06-2021	document	Agendapunt	noord-holland_10231178
473	05 1641688-1641733 Conceptreactie PNH Wensen en opvattingen VS MRA - na GS 25mei2021	https://noord-holland.notubiz.nl/document/10236582/1#search=%22klimaatadaptatie%22	07-06-2021	document	Agendapunt	noord-holland_10236582
474	01a Termijnagenda2023 20221028	https://noord-holland.notubiz.nl/document/11986174/1#search=%22klimaatadaptatie%22	31-10-2022	document	Agendapunt	noord-holland_11986174
475	Economisch-Forum-Manifest-Provinciale-Statenverkiezing	https://noord-holland.notubiz.nl/document/11986189/1#search=%22klimaatadaptatie%22	31-10-2022	document	Agendapunt	noord-holland_11986189
476	Lijst openstaande Moties - commissie RWK 24-08-2020	https://noord-holland.notubiz.nl/document/9075305/1#search=%22klimaatadaptatie%22	24-08-2020	document	Agendapunt	noord-holland_9075305
477	04a 20200619 Bestuurlijke Oplegger MRAWerkplan2021	https://noord-holland.notubiz.nl/document/9075545/1#search=%22klimaatadaptatie%22	24-08-2020	document	Agendapunt	noord-holland_9075545
478	Brief aan gemeente Amsterdam met reactie op ontwerp Omgevingsvisie Amsterdam 2050 'Een menselijke metropool' (1)	https://noord-holland.notubiz.nl/document/9887671/1#search=%22klimaatadaptatie%22	15-03-2021	document	Agendapunt	noord-holland_9887671
479	05 1641688-1641733 Conceptreactie PNH Wensen en opvattingen VS MRA - na GS 25mei2021	https://noord-holland.notubiz.nl/document/10326298/1#search=%22klimaatadaptatie%22	28-06-2021	document	Agendapunt	noord-holland_10326298
480	2021-06-28 PS Voordracht 28 Visie Recreatie en Toerisme Noord-Holland 2030	https://noord-holland.notubiz.nl/document/10326251/1#search=%22klimaatadaptatie%22	28-06-2021	document	Agendapunt	noord-holland_10326251
481	Bijlage 1 Kadernota 2025 GGA	https://noord-holland.notubiz.nl/document/13724319/1#search=%22klimaatadaptatie%22	22-01-2024	document	Agendapunt	noord-holland_13724319
482	Conceptverslag commissie R%26W 7-12-2017	https://noord-holland.notubiz.nl/document/6141219/1#search=%22klimaatadaptatie%22	29-01-2018	document	Agendapunt	noord-holland_6141219
483	Voortgangsbericht MIRT-verkenning Corridorstudie Amsterdam-Hoorn (CAH)	https://noord-holland.notubiz.nl/document/6474879/1#search=%22klimaatadaptatie%22	17-05-2018	document	Agendapunt	noord-holland_6474879
484	1013723 1046734 RP Deelstudie Opwekking van hernieuwbare energie	https://noord-holland.notubiz.nl/document/6361427/1#search=%22klimaatadaptatie%22	09-04-2018	document	Agendapunt	noord-holland_6361427
485	Advies cie R%26W aan PS 18-12-2017 Voordracht Koers NH2050	https://noord-holland.notubiz.nl/document/6036719/1#search=%22klimaatadaptatie%22	18-12-2017	document	Agendapunt	noord-holland_6036719
486	Stand van zaken notitie Programma Transitie Energie en Grondstoffen	https://noord-holland.notubiz.nl/document/5125681/1#search=%22klimaatadaptatie%22	20-03-2017	document	Agendapunt	noord-holland_5125681
487	Initiatiefvoorstel Groen doet kinderen goed -besluit gewijzigd na cie NLWM 29-10	https://noord-holland.notubiz.nl/document/7017161/1#search=%22klimaatadaptatie%22	12-11-2018	document	Agendapunt	noord-holland_7017161
